dates,prices,card,expansion
07.05.2020,3.94,Hallowed-Spiritkeeper,Commander-2014
10.05.2020,3.89,Hallowed-Spiritkeeper,Commander-2014
12.05.2020,4.66,Hallowed-Spiritkeeper,Commander-2014
13.05.2020,3.66,Hallowed-Spiritkeeper,Commander-2014
14.05.2020,3.99,Hallowed-Spiritkeeper,Commander-2014
15.05.2020,4.48,Hallowed-Spiritkeeper,Commander-2014
16.05.2020,4.38,Hallowed-Spiritkeeper,Commander-2014
17.05.2020,3.9,Hallowed-Spiritkeeper,Commander-2014
18.05.2020,4.3,Hallowed-Spiritkeeper,Commander-2014
19.05.2020,3.57,Hallowed-Spiritkeeper,Commander-2014
20.05.2020,4.41,Hallowed-Spiritkeeper,Commander-2014
04.04.2020,0.74,Pongify,Commander-2014
05.04.2020,2.99,Pongify,Commander-2014
07.04.2020,1.25,Pongify,Commander-2014
08.04.2020,4.95,Pongify,Commander-2014
10.04.2020,2.0,Pongify,Commander-2014
15.04.2020,2.5,Pongify,Commander-2014
17.04.2020,3.2,Pongify,Commander-2014
19.04.2020,2.6,Pongify,Commander-2014
23.04.2020,3.48,Pongify,Commander-2014
26.04.2020,2.5,Pongify,Commander-2014
27.04.2020,2.49,Pongify,Commander-2014
28.04.2020,2.77,Pongify,Commander-2014
29.04.2020,3.45,Pongify,Commander-2014
30.04.2020,4.34,Pongify,Commander-2014
01.05.2020,3.0,Pongify,Commander-2014
02.05.2020,0.99,Pongify,Commander-2014
03.05.2020,5.0,Pongify,Commander-2014
04.05.2020,2.3,Pongify,Commander-2014
05.05.2020,1.75,Pongify,Commander-2014
06.05.2020,3.3,Pongify,Commander-2014
07.05.2020,5.2,Pongify,Commander-2014
08.05.2020,3.41,Pongify,Commander-2014
11.05.2020,3.29,Pongify,Commander-2014
12.05.2020,3.37,Pongify,Commander-2014
13.05.2020,1.88,Pongify,Commander-2014
15.05.2020,3.43,Pongify,Commander-2014
17.05.2020,4.12,Pongify,Commander-2014
18.05.2020,4.95,Pongify,Commander-2014
19.05.2020,1.88,Pongify,Commander-2014
20.05.2020,3.56,Pongify,Commander-2014
25.03.2020,0.49,Volcanic-Offering,Commander-2014
01.04.2020,0.6,Volcanic-Offering,Commander-2014
03.04.2020,0.48,Volcanic-Offering,Commander-2014
09.04.2020,0.6,Volcanic-Offering,Commander-2014
10.04.2020,0.25,Volcanic-Offering,Commander-2014
12.04.2020,0.3,Volcanic-Offering,Commander-2014
13.04.2020,0.45,Volcanic-Offering,Commander-2014
15.04.2020,0.55,Volcanic-Offering,Commander-2014
17.04.2020,0.23,Volcanic-Offering,Commander-2014
19.04.2020,0.48,Volcanic-Offering,Commander-2014
20.04.2020,0.25,Volcanic-Offering,Commander-2014
22.04.2020,0.55,Volcanic-Offering,Commander-2014
23.04.2020,0.55,Volcanic-Offering,Commander-2014
25.04.2020,0.54,Volcanic-Offering,Commander-2014
26.04.2020,0.55,Volcanic-Offering,Commander-2014
29.04.2020,0.48,Volcanic-Offering,Commander-2014
30.04.2020,0.47,Volcanic-Offering,Commander-2014
05.05.2020,0.3,Volcanic-Offering,Commander-2014
06.05.2020,0.41,Volcanic-Offering,Commander-2014
08.05.2020,0.25,Volcanic-Offering,Commander-2014
11.05.2020,0.42,Volcanic-Offering,Commander-2014
12.05.2020,0.46,Volcanic-Offering,Commander-2014
13.05.2020,0.43,Volcanic-Offering,Commander-2014
14.05.2020,0.73,Volcanic-Offering,Commander-2014
15.05.2020,0.3,Volcanic-Offering,Commander-2014
16.05.2020,0.71,Volcanic-Offering,Commander-2014
17.05.2020,1.39,Volcanic-Offering,Commander-2014
18.05.2020,0.36,Volcanic-Offering,Commander-2014
19.05.2020,0.41,Volcanic-Offering,Commander-2014
20.05.2020,0.69,Volcanic-Offering,Commander-2014
09.04.2020,1.39,Nevinyrral-s-Disk,Commander-2014
10.04.2020,0.99,Nevinyrral-s-Disk,Commander-2014
11.04.2020,0.99,Nevinyrral-s-Disk,Commander-2014
13.04.2020,0.39,Nevinyrral-s-Disk,Commander-2014
15.04.2020,1.54,Nevinyrral-s-Disk,Commander-2014
16.04.2020,1.8,Nevinyrral-s-Disk,Commander-2014
18.04.2020,1.28,Nevinyrral-s-Disk,Commander-2014
19.04.2020,1.1,Nevinyrral-s-Disk,Commander-2014
20.04.2020,0.99,Nevinyrral-s-Disk,Commander-2014
23.04.2020,1.35,Nevinyrral-s-Disk,Commander-2014
24.04.2020,1.95,Nevinyrral-s-Disk,Commander-2014
26.04.2020,0.97,Nevinyrral-s-Disk,Commander-2014
27.04.2020,1.1,Nevinyrral-s-Disk,Commander-2014
28.04.2020,1.65,Nevinyrral-s-Disk,Commander-2014
03.05.2020,1.23,Nevinyrral-s-Disk,Commander-2014
04.05.2020,1.36,Nevinyrral-s-Disk,Commander-2014
05.05.2020,0.5,Nevinyrral-s-Disk,Commander-2014
06.05.2020,1.19,Nevinyrral-s-Disk,Commander-2014
07.05.2020,1.49,Nevinyrral-s-Disk,Commander-2014
08.05.2020,1.2,Nevinyrral-s-Disk,Commander-2014
09.05.2020,1.24,Nevinyrral-s-Disk,Commander-2014
12.05.2020,1.0,Nevinyrral-s-Disk,Commander-2014
13.05.2020,1.19,Nevinyrral-s-Disk,Commander-2014
14.05.2020,0.85,Nevinyrral-s-Disk,Commander-2014
15.05.2020,1.37,Nevinyrral-s-Disk,Commander-2014
16.05.2020,1.59,Nevinyrral-s-Disk,Commander-2014
17.05.2020,0.91,Nevinyrral-s-Disk,Commander-2014
18.05.2020,1.47,Nevinyrral-s-Disk,Commander-2014
19.05.2020,1.56,Nevinyrral-s-Disk,Commander-2014
20.05.2020,1.41,Nevinyrral-s-Disk,Commander-2014
10.04.2020,2.98,Blasphemous-Act,Commander-2014
11.04.2020,4.2,Blasphemous-Act,Commander-2014
12.04.2020,4.39,Blasphemous-Act,Commander-2014
15.04.2020,4.08,Blasphemous-Act,Commander-2014
17.04.2020,2.96,Blasphemous-Act,Commander-2014
18.04.2020,3.15,Blasphemous-Act,Commander-2014
22.04.2020,3.4,Blasphemous-Act,Commander-2014
23.04.2020,3.47,Blasphemous-Act,Commander-2014
24.04.2020,2.92,Blasphemous-Act,Commander-2014
25.04.2020,3.49,Blasphemous-Act,Commander-2014
26.04.2020,3.0,Blasphemous-Act,Commander-2014
27.04.2020,2.79,Blasphemous-Act,Commander-2014
28.04.2020,3.52,Blasphemous-Act,Commander-2014
30.04.2020,3.53,Blasphemous-Act,Commander-2014
02.05.2020,2.79,Blasphemous-Act,Commander-2014
03.05.2020,2.64,Blasphemous-Act,Commander-2014
04.05.2020,5.0,Blasphemous-Act,Commander-2014
05.05.2020,3.7,Blasphemous-Act,Commander-2014
06.05.2020,3.31,Blasphemous-Act,Commander-2014
09.05.2020,3.32,Blasphemous-Act,Commander-2014
10.05.2020,4.0,Blasphemous-Act,Commander-2014
11.05.2020,4.36,Blasphemous-Act,Commander-2014
13.05.2020,3.9,Blasphemous-Act,Commander-2014
14.05.2020,3.5,Blasphemous-Act,Commander-2014
15.05.2020,3.45,Blasphemous-Act,Commander-2014
16.05.2020,3.64,Blasphemous-Act,Commander-2014
17.05.2020,4.24,Blasphemous-Act,Commander-2014
18.05.2020,3.3,Blasphemous-Act,Commander-2014
19.05.2020,3.99,Blasphemous-Act,Commander-2014
20.05.2020,3.25,Blasphemous-Act,Commander-2014
21.04.2020,1.48,Swiftfoot-Boots,Commander-2014
22.04.2020,1.33,Swiftfoot-Boots,Commander-2014
23.04.2020,1.36,Swiftfoot-Boots,Commander-2014
24.04.2020,1.68,Swiftfoot-Boots,Commander-2014
25.04.2020,0.99,Swiftfoot-Boots,Commander-2014
26.04.2020,0.74,Swiftfoot-Boots,Commander-2014
27.04.2020,1.16,Swiftfoot-Boots,Commander-2014
28.04.2020,1.16,Swiftfoot-Boots,Commander-2014
29.04.2020,1.41,Swiftfoot-Boots,Commander-2014
30.04.2020,1.54,Swiftfoot-Boots,Commander-2014
01.05.2020,1.29,Swiftfoot-Boots,Commander-2014
02.05.2020,1.43,Swiftfoot-Boots,Commander-2014
03.05.2020,1.05,Swiftfoot-Boots,Commander-2014
04.05.2020,1.51,Swiftfoot-Boots,Commander-2014
05.05.2020,1.06,Swiftfoot-Boots,Commander-2014
06.05.2020,1.35,Swiftfoot-Boots,Commander-2014
07.05.2020,1.63,Swiftfoot-Boots,Commander-2014
08.05.2020,1.25,Swiftfoot-Boots,Commander-2014
09.05.2020,1.25,Swiftfoot-Boots,Commander-2014
10.05.2020,1.24,Swiftfoot-Boots,Commander-2014
11.05.2020,0.7,Swiftfoot-Boots,Commander-2014
12.05.2020,0.56,Swiftfoot-Boots,Commander-2014
13.05.2020,1.45,Swiftfoot-Boots,Commander-2014
14.05.2020,1.02,Swiftfoot-Boots,Commander-2014
15.05.2020,1.22,Swiftfoot-Boots,Commander-2014
16.05.2020,1.56,Swiftfoot-Boots,Commander-2014
17.05.2020,1.47,Swiftfoot-Boots,Commander-2014
18.05.2020,1.51,Swiftfoot-Boots,Commander-2014
19.05.2020,1.32,Swiftfoot-Boots,Commander-2014
20.05.2020,1.26,Swiftfoot-Boots,Commander-2014
20.04.2020,0.25,Commander-s-Sphere,Commander-2014
21.04.2020,0.88,Commander-s-Sphere,Commander-2014
22.04.2020,0.72,Commander-s-Sphere,Commander-2014
23.04.2020,0.78,Commander-s-Sphere,Commander-2014
24.04.2020,0.88,Commander-s-Sphere,Commander-2014
25.04.2020,0.46,Commander-s-Sphere,Commander-2014
26.04.2020,0.72,Commander-s-Sphere,Commander-2014
27.04.2020,0.74,Commander-s-Sphere,Commander-2014
28.04.2020,0.65,Commander-s-Sphere,Commander-2014
29.04.2020,0.75,Commander-s-Sphere,Commander-2014
30.04.2020,0.64,Commander-s-Sphere,Commander-2014
01.05.2020,0.8,Commander-s-Sphere,Commander-2014
02.05.2020,0.81,Commander-s-Sphere,Commander-2014
03.05.2020,0.61,Commander-s-Sphere,Commander-2014
04.05.2020,0.48,Commander-s-Sphere,Commander-2014
05.05.2020,0.7,Commander-s-Sphere,Commander-2014
06.05.2020,0.59,Commander-s-Sphere,Commander-2014
07.05.2020,0.96,Commander-s-Sphere,Commander-2014
08.05.2020,0.66,Commander-s-Sphere,Commander-2014
09.05.2020,0.99,Commander-s-Sphere,Commander-2014
10.05.2020,0.66,Commander-s-Sphere,Commander-2014
12.05.2020,0.98,Commander-s-Sphere,Commander-2014
13.05.2020,0.65,Commander-s-Sphere,Commander-2014
14.05.2020,0.99,Commander-s-Sphere,Commander-2014
15.05.2020,1.03,Commander-s-Sphere,Commander-2014
16.05.2020,0.57,Commander-s-Sphere,Commander-2014
17.05.2020,0.98,Commander-s-Sphere,Commander-2014
18.05.2020,0.53,Commander-s-Sphere,Commander-2014
19.05.2020,0.63,Commander-s-Sphere,Commander-2014
20.05.2020,0.61,Commander-s-Sphere,Commander-2014
19.04.2020,2.49,Sol-Ring,Commander-2014
20.04.2020,2.07,Sol-Ring,Commander-2014
21.04.2020,1.7,Sol-Ring,Commander-2014
22.04.2020,1.0,Sol-Ring,Commander-2014
23.04.2020,2.44,Sol-Ring,Commander-2014
24.04.2020,1.79,Sol-Ring,Commander-2014
25.04.2020,2.21,Sol-Ring,Commander-2014
27.04.2020,1.99,Sol-Ring,Commander-2014
28.04.2020,1.63,Sol-Ring,Commander-2014
29.04.2020,3.0,Sol-Ring,Commander-2014
30.04.2020,1.7,Sol-Ring,Commander-2014
01.05.2020,2.25,Sol-Ring,Commander-2014
02.05.2020,3.79,Sol-Ring,Commander-2014
04.05.2020,2.47,Sol-Ring,Commander-2014
05.05.2020,1.86,Sol-Ring,Commander-2014
06.05.2020,1.64,Sol-Ring,Commander-2014
07.05.2020,1.51,Sol-Ring,Commander-2014
08.05.2020,2.75,Sol-Ring,Commander-2014
09.05.2020,1.0,Sol-Ring,Commander-2014
10.05.2020,2.32,Sol-Ring,Commander-2014
11.05.2020,2.37,Sol-Ring,Commander-2014
12.05.2020,1.48,Sol-Ring,Commander-2014
13.05.2020,1.95,Sol-Ring,Commander-2014
14.05.2020,1.0,Sol-Ring,Commander-2014
15.05.2020,1.53,Sol-Ring,Commander-2014
16.05.2020,2.75,Sol-Ring,Commander-2014
17.05.2020,1.45,Sol-Ring,Commander-2014
18.05.2020,1.87,Sol-Ring,Commander-2014
19.05.2020,1.76,Sol-Ring,Commander-2014
20.05.2020,1.74,Sol-Ring,Commander-2014
15.04.2020,1.62,Arcane-Lighthouse,Commander-2014
16.04.2020,1.89,Arcane-Lighthouse,Commander-2014
17.04.2020,1.15,Arcane-Lighthouse,Commander-2014
20.04.2020,1.28,Arcane-Lighthouse,Commander-2014
21.04.2020,1.52,Arcane-Lighthouse,Commander-2014
23.04.2020,1.76,Arcane-Lighthouse,Commander-2014
24.04.2020,2.17,Arcane-Lighthouse,Commander-2014
25.04.2020,1.1,Arcane-Lighthouse,Commander-2014
26.04.2020,1.55,Arcane-Lighthouse,Commander-2014
27.04.2020,1.56,Arcane-Lighthouse,Commander-2014
28.04.2020,2.31,Arcane-Lighthouse,Commander-2014
29.04.2020,1.79,Arcane-Lighthouse,Commander-2014
30.04.2020,1.66,Arcane-Lighthouse,Commander-2014
01.05.2020,1.51,Arcane-Lighthouse,Commander-2014
02.05.2020,1.49,Arcane-Lighthouse,Commander-2014
03.05.2020,1.2,Arcane-Lighthouse,Commander-2014
04.05.2020,0.8,Arcane-Lighthouse,Commander-2014
05.05.2020,1.67,Arcane-Lighthouse,Commander-2014
06.05.2020,3.2,Arcane-Lighthouse,Commander-2014
07.05.2020,2.0,Arcane-Lighthouse,Commander-2014
09.05.2020,1.7,Arcane-Lighthouse,Commander-2014
11.05.2020,1.72,Arcane-Lighthouse,Commander-2014
12.05.2020,1.96,Arcane-Lighthouse,Commander-2014
13.05.2020,1.44,Arcane-Lighthouse,Commander-2014
14.05.2020,1.22,Arcane-Lighthouse,Commander-2014
15.05.2020,1.72,Arcane-Lighthouse,Commander-2014
16.05.2020,1.74,Arcane-Lighthouse,Commander-2014
17.05.2020,1.25,Arcane-Lighthouse,Commander-2014
19.05.2020,1.66,Arcane-Lighthouse,Commander-2014
20.05.2020,2.59,Arcane-Lighthouse,Commander-2014
03.04.2020,1.64,Stormsurge-Kraken,Commander-2014
04.04.2020,2.99,Stormsurge-Kraken,Commander-2014
05.04.2020,2.37,Stormsurge-Kraken,Commander-2014
07.04.2020,1.07,Stormsurge-Kraken,Commander-2014
08.04.2020,1.5,Stormsurge-Kraken,Commander-2014
09.04.2020,2.15,Stormsurge-Kraken,Commander-2014
12.04.2020,0.3,Stormsurge-Kraken,Commander-2014
14.04.2020,2.99,Stormsurge-Kraken,Commander-2014
15.04.2020,1.42,Stormsurge-Kraken,Commander-2014
17.04.2020,1.79,Stormsurge-Kraken,Commander-2014
18.04.2020,1.25,Stormsurge-Kraken,Commander-2014
19.04.2020,0.74,Stormsurge-Kraken,Commander-2014
20.04.2020,1.5,Stormsurge-Kraken,Commander-2014
21.04.2020,2.66,Stormsurge-Kraken,Commander-2014
23.04.2020,0.75,Stormsurge-Kraken,Commander-2014
24.04.2020,1.79,Stormsurge-Kraken,Commander-2014
25.04.2020,2.35,Stormsurge-Kraken,Commander-2014
27.04.2020,2.5,Stormsurge-Kraken,Commander-2014
28.04.2020,1.47,Stormsurge-Kraken,Commander-2014
30.04.2020,1.8,Stormsurge-Kraken,Commander-2014
02.05.2020,1.99,Stormsurge-Kraken,Commander-2014
03.05.2020,1.89,Stormsurge-Kraken,Commander-2014
09.05.2020,1.0,Stormsurge-Kraken,Commander-2014
12.05.2020,1.86,Stormsurge-Kraken,Commander-2014
15.05.2020,3.52,Stormsurge-Kraken,Commander-2014
16.05.2020,1.28,Stormsurge-Kraken,Commander-2014
17.05.2020,1.65,Stormsurge-Kraken,Commander-2014
18.05.2020,0.86,Stormsurge-Kraken,Commander-2014
19.05.2020,1.64,Stormsurge-Kraken,Commander-2014
20.05.2020,1.72,Stormsurge-Kraken,Commander-2014
08.04.2020,1.4,Wayfarer-s-Bauble,Commander-2014
10.04.2020,0.98,Wayfarer-s-Bauble,Commander-2014
12.04.2020,1.25,Wayfarer-s-Bauble,Commander-2014
14.04.2020,1.97,Wayfarer-s-Bauble,Commander-2014
16.04.2020,1.22,Wayfarer-s-Bauble,Commander-2014
19.04.2020,1.74,Wayfarer-s-Bauble,Commander-2014
21.04.2020,0.25,Wayfarer-s-Bauble,Commander-2014
22.04.2020,0.49,Wayfarer-s-Bauble,Commander-2014
23.04.2020,0.83,Wayfarer-s-Bauble,Commander-2014
24.04.2020,1.25,Wayfarer-s-Bauble,Commander-2014
26.04.2020,0.62,Wayfarer-s-Bauble,Commander-2014
27.04.2020,0.99,Wayfarer-s-Bauble,Commander-2014
28.04.2020,1.61,Wayfarer-s-Bauble,Commander-2014
30.04.2020,1.12,Wayfarer-s-Bauble,Commander-2014
01.05.2020,0.66,Wayfarer-s-Bauble,Commander-2014
02.05.2020,1.25,Wayfarer-s-Bauble,Commander-2014
03.05.2020,1.29,Wayfarer-s-Bauble,Commander-2014
04.05.2020,1.62,Wayfarer-s-Bauble,Commander-2014
06.05.2020,0.29,Wayfarer-s-Bauble,Commander-2014
07.05.2020,0.8,Wayfarer-s-Bauble,Commander-2014
08.05.2020,1.08,Wayfarer-s-Bauble,Commander-2014
09.05.2020,1.6,Wayfarer-s-Bauble,Commander-2014
10.05.2020,0.99,Wayfarer-s-Bauble,Commander-2014
11.05.2020,1.2,Wayfarer-s-Bauble,Commander-2014
13.05.2020,0.99,Wayfarer-s-Bauble,Commander-2014
14.05.2020,0.71,Wayfarer-s-Bauble,Commander-2014
17.05.2020,1.0,Wayfarer-s-Bauble,Commander-2014
18.05.2020,0.75,Wayfarer-s-Bauble,Commander-2014
19.05.2020,0.97,Wayfarer-s-Bauble,Commander-2014
20.05.2020,0.99,Wayfarer-s-Bauble,Commander-2014
05.04.2020,0.49,Crown-of-Doom,Commander-2014
08.04.2020,1.87,Crown-of-Doom,Commander-2014
10.04.2020,3.0,Crown-of-Doom,Commander-2014
11.04.2020,2.79,Crown-of-Doom,Commander-2014
13.04.2020,2.5,Crown-of-Doom,Commander-2014
14.04.2020,2.0,Crown-of-Doom,Commander-2014
15.04.2020,1.6,Crown-of-Doom,Commander-2014
16.04.2020,2.49,Crown-of-Doom,Commander-2014
19.04.2020,2.99,Crown-of-Doom,Commander-2014
20.04.2020,2.8,Crown-of-Doom,Commander-2014
21.04.2020,0.99,Crown-of-Doom,Commander-2014
24.04.2020,3.24,Crown-of-Doom,Commander-2014
26.04.2020,2.24,Crown-of-Doom,Commander-2014
28.04.2020,2.2,Crown-of-Doom,Commander-2014
01.05.2020,1.65,Crown-of-Doom,Commander-2014
03.05.2020,2.75,Crown-of-Doom,Commander-2014
05.05.2020,2.05,Crown-of-Doom,Commander-2014
06.05.2020,1.93,Crown-of-Doom,Commander-2014
08.05.2020,2.34,Crown-of-Doom,Commander-2014
09.05.2020,2.0,Crown-of-Doom,Commander-2014
10.05.2020,0.99,Crown-of-Doom,Commander-2014
11.05.2020,1.7,Crown-of-Doom,Commander-2014
12.05.2020,2.75,Crown-of-Doom,Commander-2014
13.05.2020,1.24,Crown-of-Doom,Commander-2014
15.05.2020,0.99,Crown-of-Doom,Commander-2014
16.05.2020,1.3,Crown-of-Doom,Commander-2014
17.05.2020,1.6,Crown-of-Doom,Commander-2014
18.05.2020,0.99,Crown-of-Doom,Commander-2014
19.05.2020,1.86,Crown-of-Doom,Commander-2014
20.05.2020,1.58,Crown-of-Doom,Commander-2014
15.04.2020,3.72,Cathars-Crusade,Commander-2014
16.04.2020,3.58,Cathars-Crusade,Commander-2014
17.04.2020,3.11,Cathars-Crusade,Commander-2014
19.04.2020,0.75,Cathars-Crusade,Commander-2014
22.04.2020,3.18,Cathars-Crusade,Commander-2014
23.04.2020,3.61,Cathars-Crusade,Commander-2014
24.04.2020,4.0,Cathars-Crusade,Commander-2014
25.04.2020,2.63,Cathars-Crusade,Commander-2014
28.04.2020,2.65,Cathars-Crusade,Commander-2014
29.04.2020,3.0,Cathars-Crusade,Commander-2014
30.04.2020,2.23,Cathars-Crusade,Commander-2014
02.05.2020,3.23,Cathars-Crusade,Commander-2014
03.05.2020,2.55,Cathars-Crusade,Commander-2014
04.05.2020,3.0,Cathars-Crusade,Commander-2014
05.05.2020,2.58,Cathars-Crusade,Commander-2014
06.05.2020,3.67,Cathars-Crusade,Commander-2014
07.05.2020,2.36,Cathars-Crusade,Commander-2014
08.05.2020,3.45,Cathars-Crusade,Commander-2014
09.05.2020,3.95,Cathars-Crusade,Commander-2014
10.05.2020,2.9,Cathars-Crusade,Commander-2014
11.05.2020,1.95,Cathars-Crusade,Commander-2014
12.05.2020,3.68,Cathars-Crusade,Commander-2014
13.05.2020,3.49,Cathars-Crusade,Commander-2014
14.05.2020,3.09,Cathars-Crusade,Commander-2014
15.05.2020,5.11,Cathars-Crusade,Commander-2014
16.05.2020,1.0,Cathars-Crusade,Commander-2014
17.05.2020,2.74,Cathars-Crusade,Commander-2014
18.05.2020,2.99,Cathars-Crusade,Commander-2014
19.05.2020,2.41,Cathars-Crusade,Commander-2014
20.05.2020,3.77,Cathars-Crusade,Commander-2014
04.04.2020,1.5,Breaching-Leviathan,Commander-2014
05.04.2020,1.75,Breaching-Leviathan,Commander-2014
07.04.2020,0.75,Breaching-Leviathan,Commander-2014
08.04.2020,2.18,Breaching-Leviathan,Commander-2014
09.04.2020,1.49,Breaching-Leviathan,Commander-2014
10.04.2020,1.25,Breaching-Leviathan,Commander-2014
12.04.2020,0.15,Breaching-Leviathan,Commander-2014
14.04.2020,1.89,Breaching-Leviathan,Commander-2014
15.04.2020,1.11,Breaching-Leviathan,Commander-2014
16.04.2020,0.93,Breaching-Leviathan,Commander-2014
17.04.2020,1.88,Breaching-Leviathan,Commander-2014
18.04.2020,1.23,Breaching-Leviathan,Commander-2014
19.04.2020,1.24,Breaching-Leviathan,Commander-2014
20.04.2020,1.49,Breaching-Leviathan,Commander-2014
22.04.2020,1.22,Breaching-Leviathan,Commander-2014
23.04.2020,1.1,Breaching-Leviathan,Commander-2014
26.04.2020,1.25,Breaching-Leviathan,Commander-2014
27.04.2020,1.5,Breaching-Leviathan,Commander-2014
28.04.2020,1.98,Breaching-Leviathan,Commander-2014
30.04.2020,0.9,Breaching-Leviathan,Commander-2014
01.05.2020,1.12,Breaching-Leviathan,Commander-2014
02.05.2020,0.7,Breaching-Leviathan,Commander-2014
04.05.2020,1.0,Breaching-Leviathan,Commander-2014
06.05.2020,1.2,Breaching-Leviathan,Commander-2014
11.05.2020,0.5,Breaching-Leviathan,Commander-2014
12.05.2020,0.83,Breaching-Leviathan,Commander-2014
15.05.2020,2.01,Breaching-Leviathan,Commander-2014
16.05.2020,1.25,Breaching-Leviathan,Commander-2014
18.05.2020,0.79,Breaching-Leviathan,Commander-2014
19.05.2020,1.54,Breaching-Leviathan,Commander-2014
19.04.2020,5.2,Lifeblood-Hydra,Commander-2014
20.04.2020,5.55,Lifeblood-Hydra,Commander-2014
21.04.2020,4.6,Lifeblood-Hydra,Commander-2014
22.04.2020,4.55,Lifeblood-Hydra,Commander-2014
23.04.2020,3.96,Lifeblood-Hydra,Commander-2014
24.04.2020,5.69,Lifeblood-Hydra,Commander-2014
25.04.2020,4.95,Lifeblood-Hydra,Commander-2014
26.04.2020,5.09,Lifeblood-Hydra,Commander-2014
27.04.2020,4.87,Lifeblood-Hydra,Commander-2014
28.04.2020,4.5,Lifeblood-Hydra,Commander-2014
29.04.2020,3.45,Lifeblood-Hydra,Commander-2014
30.04.2020,3.33,Lifeblood-Hydra,Commander-2014
01.05.2020,4.59,Lifeblood-Hydra,Commander-2014
03.05.2020,4.75,Lifeblood-Hydra,Commander-2014
04.05.2020,4.78,Lifeblood-Hydra,Commander-2014
05.05.2020,5.89,Lifeblood-Hydra,Commander-2014
06.05.2020,4.66,Lifeblood-Hydra,Commander-2014
07.05.2020,4.35,Lifeblood-Hydra,Commander-2014
09.05.2020,3.99,Lifeblood-Hydra,Commander-2014
10.05.2020,4.0,Lifeblood-Hydra,Commander-2014
11.05.2020,2.49,Lifeblood-Hydra,Commander-2014
12.05.2020,4.2,Lifeblood-Hydra,Commander-2014
13.05.2020,4.98,Lifeblood-Hydra,Commander-2014
14.05.2020,4.71,Lifeblood-Hydra,Commander-2014
15.05.2020,4.9,Lifeblood-Hydra,Commander-2014
16.05.2020,5.0,Lifeblood-Hydra,Commander-2014
17.05.2020,4.14,Lifeblood-Hydra,Commander-2014
18.05.2020,4.3,Lifeblood-Hydra,Commander-2014
19.05.2020,4.7,Lifeblood-Hydra,Commander-2014
20.05.2020,5.03,Lifeblood-Hydra,Commander-2014
15.04.2020,1.04,Ghost-Quarter,Commander-2014
16.04.2020,0.77,Ghost-Quarter,Commander-2014
17.04.2020,0.94,Ghost-Quarter,Commander-2014
18.04.2020,0.87,Ghost-Quarter,Commander-2014
19.04.2020,0.7,Ghost-Quarter,Commander-2014
20.04.2020,0.6,Ghost-Quarter,Commander-2014
21.04.2020,0.56,Ghost-Quarter,Commander-2014
22.04.2020,0.65,Ghost-Quarter,Commander-2014
23.04.2020,1.0,Ghost-Quarter,Commander-2014
24.04.2020,0.8,Ghost-Quarter,Commander-2014
26.04.2020,0.72,Ghost-Quarter,Commander-2014
27.04.2020,0.74,Ghost-Quarter,Commander-2014
30.04.2020,0.47,Ghost-Quarter,Commander-2014
02.05.2020,0.55,Ghost-Quarter,Commander-2014
03.05.2020,0.77,Ghost-Quarter,Commander-2014
05.05.2020,0.94,Ghost-Quarter,Commander-2014
06.05.2020,0.88,Ghost-Quarter,Commander-2014
07.05.2020,0.66,Ghost-Quarter,Commander-2014
08.05.2020,0.73,Ghost-Quarter,Commander-2014
09.05.2020,1.0,Ghost-Quarter,Commander-2014
10.05.2020,1.0,Ghost-Quarter,Commander-2014
11.05.2020,1.95,Ghost-Quarter,Commander-2014
12.05.2020,0.77,Ghost-Quarter,Commander-2014
13.05.2020,0.66,Ghost-Quarter,Commander-2014
14.05.2020,0.9,Ghost-Quarter,Commander-2014
15.05.2020,0.77,Ghost-Quarter,Commander-2014
17.05.2020,0.99,Ghost-Quarter,Commander-2014
18.05.2020,0.68,Ghost-Quarter,Commander-2014
19.05.2020,0.36,Ghost-Quarter,Commander-2014
20.05.2020,0.35,Ghost-Quarter,Commander-2014
02.04.2020,0.19,Worn-Powerstone,Commander-2014
07.04.2020,0.59,Worn-Powerstone,Commander-2014
08.04.2020,1.0,Worn-Powerstone,Commander-2014
10.04.2020,0.31,Worn-Powerstone,Commander-2014
11.04.2020,0.18,Worn-Powerstone,Commander-2014
13.04.2020,0.75,Worn-Powerstone,Commander-2014
14.04.2020,1.4,Worn-Powerstone,Commander-2014
18.04.2020,0.48,Worn-Powerstone,Commander-2014
20.04.2020,0.28,Worn-Powerstone,Commander-2014
21.04.2020,0.37,Worn-Powerstone,Commander-2014
22.04.2020,0.52,Worn-Powerstone,Commander-2014
23.04.2020,0.5,Worn-Powerstone,Commander-2014
24.04.2020,0.2,Worn-Powerstone,Commander-2014
27.04.2020,0.4,Worn-Powerstone,Commander-2014
28.04.2020,0.31,Worn-Powerstone,Commander-2014
30.04.2020,0.67,Worn-Powerstone,Commander-2014
02.05.2020,0.44,Worn-Powerstone,Commander-2014
05.05.2020,0.63,Worn-Powerstone,Commander-2014
06.05.2020,0.24,Worn-Powerstone,Commander-2014
